_unit_id,_golden,_canary,_unit_state,_trusted_judgments,_last_judgment_at,choose_path,choose_path:confidence,choose_path_gold,end,path_1,path_2,path_3,path_4,path_5,start
409669368,false,,finalized,5,2/7/2014 15:39:01,-&gt;Sydney_Conservatorium_of_Music-&gt;Australia_Square-&gt;,0.4094,,Royal_National_Park,-&gt;Sydney-&gt;History_of_Sydney-&gt;,-&gt;Sydney-&gt;Fort_Denison-&gt;,-&gt;Sydney_Conservatorium_of_Music-&gt;Bare_Island_(New_South_Wales)-&gt;,-&gt;Sydney_Conservatorium_of_Music-&gt;Australia_Square-&gt;,-&gt;Sydney_Conservatorium_of_Music-&gt;ANZAC_War_Memorial-&gt;,Kim_Moyes
409669369,false,,finalized,5,2/7/2014 15:04:59,-&gt;Pakistan-&gt;Guinea-Bissau-&gt;,0.5862,,Labrador,-&gt;Saudi_Arabia-&gt;Portuguese_Gold_Coast-&gt;,-&gt;Saudi_Arabia-&gt;Guinea-Bissau-&gt;,-&gt;Saudi_Arabia-&gt;Maldives-&gt;,-&gt;Saudi_Arabia-&gt;Zanzibar-&gt;,-&gt;Pakistan-&gt;Guinea-Bissau-&gt;,Nuristan_Province
409669370,false,,finalized,5,2/7/2014 15:27:01,-&gt;The_Raincoats-&gt;Cover_version-&gt;,0.5814,,Sid_Vicious,-&gt;1983_in_music-&gt;February_2-&gt;,-&gt;1983_in_music-&gt;Malcolm_McLaren-&gt;,-&gt;Music_genre-&gt;Timeline_of_musical_events-&gt;,-&gt;The_Raincoats-&gt;Cover_version-&gt;,-&gt;1983_in_music-&gt;Eric_Clapton-&gt;,Moving_(The_Raincoats_album)
409669371,false,,finalized,5,2/7/2014 15:10:11,-&gt;Clothing-&gt;,0.4186,,Undershirt,-&gt;Clothing-&gt;,-&gt;Marshalls-&gt;AussieBum-&gt;,-&gt;Clothing-&gt;Izaar-&gt;,-&gt;Clothing-&gt;Bustline-&gt;,-&gt;Clothing-&gt;American_Apparel-&gt;,Size_divider
409669372,false,,finalized,5,2/7/2014 15:02:11,-&gt;Conus-&gt;Death-&gt;,0.4286,,Carrion,-&gt;Caenogastropoda-&gt;Cretaceous-&gt;,-&gt;Binomial_nomenclature-&gt;Tyrannosaurus-&gt;,-&gt;Conus-&gt;Cretaceous-&gt;,-&gt;Conus-&gt;Death-&gt;,-&gt;Mollusca-&gt;Nautilus-&gt;,Conus_minnamurra
409669373,false,,finalized,5,2/7/2014 15:41:10,"-&gt;Stanford,_Norfolk-&gt;",0.6117,,Riddlesworth,-&gt;Foxley-&gt;,-&gt;Beachamwell-&gt;,-&gt;Little_Ellingham-&gt;,-&gt;Blo'_Norton-&gt;,"-&gt;Stanford,_Norfolk-&gt;",Great_Dunham
409669374,false,,finalized,5,2/7/2014 15:24:10,-&gt;Tristan_da_Cunha_Island_Council-&gt;,0.4,,Administrator_of_Tristan_da_Cunha,-&gt;Tristan_da_Cunha_Island_Council-&gt;,-&gt;General_Council_of_Mayotte-&gt;Tristan_da_Cunha_Island_Council-&gt;,-&gt;National_Assembly_(Seychelles)-&gt;Ascension_Island_Council-&gt;,-&gt;National_Assembly_(Seychelles)-&gt;Legislative_Council_of_Saint_Helena-&gt;,-&gt;Parliament_of_Egypt-&gt;Ascension_Island_Council-&gt;,Sahrawi_National_Council
409669375,false,,finalized,5,2/7/2014 15:13:14,-&gt;Aircraft_engine-&gt;Crankshaft-&gt;,0.3968,,Tachometer,-&gt;Propeller_speed_reduction_unit-&gt;,-&gt;List_of_aircraft_weapons-&gt;Schwarzlose_MG_M.07/12-&gt;,-&gt;Aircraft_engine-&gt;Crankshaft-&gt;,-&gt;Valvetrain-&gt;Ignition_system-&gt;,-&gt;Valvetrain-&gt;Spark_plug-&gt;,Sunbeam_Sikh
409669376,false,,finalized,5,2/7/2014 15:52:16,-&gt;Insect-&gt;Aphid-&gt;,0.4,,Sternorrhyncha,-&gt;Beetle-&gt;Hemiptera-&gt;,-&gt;Arthropod-&gt;Cochineal-&gt;,-&gt;Beetle-&gt;Scale_insect-&gt;,-&gt;Beetle-&gt;Aphid-&gt;,-&gt;Insect-&gt;Aphid-&gt;,Ceratocanthinae
409669377,false,,finalized,6,2/7/2014 15:43:46,-&gt;Computer_programming-&gt;Computational_science-&gt;,0.5216,,Mathematics,-&gt;Computer_programming-&gt;Level_set-&gt;,-&gt;Computer_programming-&gt;Edgar_F._Codd-&gt;,-&gt;Computer_programming-&gt;Computational_science-&gt;,-&gt;Computer_programming-&gt;Metamodeling-&gt;,-&gt;OpenGL-&gt;Tessellation-&gt;,Pixel_buffer
409669378,false,,finalized,5,2/7/2014 15:00:51,-&gt;Filmation-&gt;CBS_Home_Entertainment-&gt;,0.7824,,Metacritic,-&gt;Filmation-&gt;CBS_Home_Entertainment-&gt;,-&gt;Filmation-&gt;Batman-&gt;,-&gt;Filmation-&gt;Westinghouse_Broadcasting-&gt;,-&gt;Filmation-&gt;Internet_Movie_Database-&gt;,-&gt;Filmation-&gt;Westinghouse_Electric_(1886)-&gt;,Filmation
409669379,false,,finalized,6,2/7/2014 15:07:48,-&gt;Chester_City_F.C.-&gt;Leeds_United_A.F.C.-&gt;,0.5164,,Blackpool_F.C.,-&gt;Torquay_United_F.C.-&gt;,-&gt;Peter_Shilton-&gt;James_Beattie_(footballer)-&gt;,-&gt;Chester_City_F.C.-&gt;Lancashire_Combination-&gt;,-&gt;Chester_City_F.C.-&gt;Leeds_United_A.F.C.-&gt;,-&gt;Liverpool-&gt;Kenny_Dalglish-&gt;,Ray_Newland
409669380,false,,finalized,5,2/7/2014 15:05:19,-&gt;Gueydon-class_cruiser-&gt;French_battleship_Bouvet-&gt;,0.6391,,French_battleship_Henri_IV,-&gt;Gueydon-class_cruiser-&gt;Dupleix-class_cruiser-&gt;,-&gt;Gueydon-class_cruiser-&gt;French_battleship_Bouvet-&gt;,-&gt;Gueydon-class_cruiser-&gt;Lyon-class_battleship-&gt;,-&gt;Gueydon-class_cruiser-&gt;French_cruiser_Jules_Michelet-&gt;,-&gt;Gueydon-class_cruiser-&gt;French_battleship_Suffren-&gt;,Gueydon-class_cruisers
409669381,false,,finalized,5,2/7/2014 15:28:19,-&gt;William_Henry_Dietz-&gt;James_Phelan_(American_football)-&gt;,0.5857,,Nebraska_Cornhuskers_football,-&gt;Paul_Wulff-&gt;Redshirt_(college_sports)-&gt;,-&gt;William_Henry_Dietz-&gt;James_Phelan_(American_football)-&gt;,-&gt;John_R._Bender-&gt;,-&gt;Jackie_Sherrill-&gt;Bob_Stoops-&gt;,-&gt;John_R._Bender-&gt;Mike_Leach_(coach)-&gt;,Washington_State_Cougars_football_coach_navbox
409669382,false,,finalized,5,2/7/2014 15:43:55,-&gt;Pakistan-&gt;,0.4,,Indian_mathematics,-&gt;Pakistan-&gt;,-&gt;Javed_Miandad-&gt;India-&gt;,-&gt;Zia_Mahmood-&gt;Pakistan-&gt;,-&gt;Byram_D._Avari-&gt;Pakistan-&gt;,-&gt;Mushtaq_Mohammad-&gt;India-&gt;,Nasir_Ali
409669383,false,,finalized,5,2/7/2014 15:06:18,"-&gt;Iranian_presidential_election,_2009-&gt;Sohrab_Aarabi-&gt;",0.4122,,Mohsen_Sazegara,"-&gt;Iranian_presidential_election,_2009-&gt;",-&gt;Mahmoud_Ahmadinejad-&gt;,"-&gt;Iranian_presidential_election,_2009-&gt;The_Green_Path_of_Hope-&gt;","-&gt;Iranian_presidential_election,_2009-&gt;Sohrab_Aarabi-&gt;","-&gt;Iranian_presidential_election,_2009-&gt;Sadeq_Larijani-&gt;",George_Galloway
409669384,false,,finalized,5,2/7/2014 15:15:42,-&gt;Wikipedia-&gt;Wikimedia_Foundation-&gt;,0.7931,,United_States_Patent_and_Trademark_Office,-&gt;Wikipedia-&gt;Web_2.0-&gt;,-&gt;Wikipedia-&gt;IPhone-&gt;,-&gt;Wikipedia-&gt;Wikimedia_Foundation-&gt;,-&gt;Wikipedia-&gt;Microsoft-&gt;,-&gt;Wikipedia-&gt;Wikimedia_Foundation-&gt;,Mavra_Mesanychta
409669385,false,,finalized,5,2/7/2014 15:07:33,-&gt;United_States_Army-&gt;Army_Medical_Department_(United_States)-&gt;,0.4194,,Combat_Support_Hospital,-&gt;United_States_Army-&gt;Army_Medical_Department_(United_States)-&gt;,-&gt;United_States_Army-&gt;Fort_Sam_Houston-&gt;,-&gt;Walter_Reed_Army_Medical_Center-&gt;Medical_Corps_(United_States_Army)-&gt;,-&gt;Walter_Reed_Army_Medical_Center-&gt;United_States_Army_Medical_Command-&gt;,-&gt;United_States_Army-&gt;Veterinary_Corps_(United_States_Army)-&gt;,Roy_Glenwood_Spurling
409669386,false,,finalized,5,2/7/2014 15:01:35,-&gt;Hollywood_to_Dollywood-&gt;Here_You_Come_Again-&gt;,0.596,,Dollywood,-&gt;Dollywood_Express-&gt;,-&gt;Hollywood_to_Dollywood-&gt;Here_You_Come_Again-&gt;,-&gt;Blazing_Fury-&gt;,-&gt;Tennessee-&gt;,-&gt;Dollywood_Foundation-&gt;16_Biggest_Hits_(Dolly_Parton_album)-&gt;,Kingdom_Heirs
409669387,false,,finalized,5,2/7/2014 15:16:28,-&gt;Berlin-&gt;Berlin/Brandenburg_Metropolitan_Region-&gt;,0.595,,Metropolitan_regions_in_Germany,-&gt;Berlin-&gt;Berlin/Brandenburg_Metropolitan_Region-&gt;,-&gt;Berlin-&gt;Recklinghausen-&gt;,-&gt;Berlin-&gt;Salzgitter-&gt;,-&gt;Germany-&gt;Conurbation-&gt;,-&gt;Berlin-&gt;Ulm-&gt;,Fernanda_Bullano
409669388,false,,finalized,6,2/7/2014 15:19:58,"-&gt;Saguenay,_Quebec-&gt;Time_zone-&gt;",0.3501,,Bangladesh,-&gt;Arrondissement-&gt;Table_of_administrative_divisions_by_country-&gt;,-&gt;Montreal-&gt;Greece-&gt;,"-&gt;Saguenay,_Quebec-&gt;Time_zone-&gt;",-&gt;Longueuil-&gt;South_Asia-&gt;,-&gt;Montreal-&gt;Morocco-&gt;,Types_of_municipalities_in_Quebec
409669389,false,,finalized,5,2/7/2014 15:07:44,-&gt;Colombia-&gt;,0.5814,,Colombia,-&gt;Colombia-&gt;,-&gt;Panama-&gt;Irving_Saladino-&gt;,-&gt;Colombia-&gt;Agriculture_in_Colombia-&gt;,-&gt;Panama-&gt;Hilario_Zapata-&gt;,-&gt;Colombia-&gt;Guinea-Bissau-&gt;,Quararibea_sanblasensis
409669390,false,,finalized,5,2/7/2014 15:40:22,-&gt;Wonder_Woman-&gt;Kid_Eternity-&gt;,0.5917,,Lady_Luck_(comics),-&gt;Superman-&gt;,-&gt;Wonder_Woman-&gt;Liberty_Belle_(comics)-&gt;,-&gt;Vigilante_(comics)-&gt;,-&gt;Sheldon_Mayer-&gt;Doctor_Fate-&gt;,-&gt;Wonder_Woman-&gt;Kid_Eternity-&gt;,Bat_Lash
409669391,false,,finalized,5,2/7/2014 15:00:25,-&gt;Plant-&gt;,0.6014,,Botany,-&gt;Trunk_(botany)-&gt;,-&gt;Plant-&gt;Victory_garden-&gt;,-&gt;Flower-&gt;Gymnosperm-&gt;,-&gt;Plant-&gt;,-&gt;Plant-&gt;Vineyard-&gt;,Fructification
409669392,false,,finalized,5,2/7/2014 15:04:10,-&gt;County_(United_States)-&gt;Table_of_administrative_divisions_by_country-&gt;,0.4162,,Exarch,-&gt;County_(United_States)-&gt;Table_of_administrative_divisions_by_country-&gt;,"-&gt;DeSoto_County,_Mississippi-&gt;Town-&gt;",-&gt;County_(United_States)-&gt;Borough-&gt;,-&gt;Mississippi-&gt;Federal_district-&gt;,-&gt;County_(United_States)-&gt;Indian_reservation-&gt;,"Tishomingo_County,_Mississippi"
409669393,false,,finalized,5,2/7/2014 15:15:18,-&gt;Soviet_Union-&gt;,0.8,,.su,-&gt;Soviet_Union-&gt;,-&gt;Riga-&gt;Soviet_Union-&gt;,-&gt;Soviet_Union-&gt;Collective_leadership_in_the_Soviet_Union-&gt;,-&gt;Soviet_Union-&gt;Country_code_top-level_domain-&gt;,-&gt;Soviet_Union-&gt;Dissolution_of_the_Soviet_Union-&gt;,Zodiac_(band)
409669394,false,,finalized,5,2/7/2014 15:09:36,-&gt;Fandom-&gt;Otaku-&gt;,0.4094,,Magical_girl,-&gt;Fandom-&gt;Tolkien_fandom-&gt;,-&gt;Fan_service-&gt;New_Cutie_Honey-&gt;,-&gt;Fandom-&gt;List_of_anime_conventions-&gt;,-&gt;Fandom-&gt;Otaku-&gt;,-&gt;Craig_Hinton-&gt;Internet_Speculative_Fiction_Database-&gt;,Fanwank
409669395,false,,finalized,5,2/7/2014 15:20:35,-&gt;Purification_Rundown-&gt;Gastritis-&gt;,0.3999,,Labyrinthitis,-&gt;Medicine-&gt;Arthritis-&gt;,-&gt;Alcoholism-&gt;Pancreatitis-&gt;,-&gt;Medicine-&gt;Otolaryngology-&gt;,-&gt;Purification_Rundown-&gt;Gastritis-&gt;,-&gt;Alcoholism-&gt;Panic_disorder-&gt;,Detoxification
409669396,false,,finalized,5,2/7/2014 15:18:06,-&gt;Coventry_railway_station-&gt;,0.6075,,Somerset_Road_railway_station,-&gt;Bilston_Central_railway_station-&gt;,-&gt;Coventry_railway_station-&gt;,-&gt;Black_Lake_tram_stop-&gt;,-&gt;Hampton-in-Arden_railway_station-&gt;,-&gt;Aldridge_railway_station-&gt;,West_Bromwich_railway_station
409669397,false,,finalized,5,2/7/2014 15:24:13,-&gt;List_of_mammals_of_Hungary-&gt;Barbastella-&gt;,0.5839,,Particoloured_bat,-&gt;Nyctalus-&gt;,-&gt;List_of_mammals_of_Bulgaria-&gt;Barbastelle-&gt;,-&gt;List_of_mammals_of_Hungary-&gt;Barbastella-&gt;,-&gt;List_of_mammals_of_Bulgaria-&gt;Barbastella-&gt;,-&gt;List_of_mammals_of_Azerbaijan-&gt;Barbastelle-&gt;,List_of_mammals_of_Andorra
409669398,false,,finalized,5,2/7/2014 15:20:58,-&gt;Nicolas_Steno-&gt;Pope_Alexander_VII-&gt;,0.822,,Rome,-&gt;Stenotrophomonas_maltophilia-&gt;Biotechnology-&gt;,-&gt;Nicolas_Steno-&gt;Pope_Alexander_VII-&gt;,-&gt;Nicolas_Steno-&gt;Copenhagen-&gt;,-&gt;Nicolas_Steno-&gt;Pliny_the_Elder-&gt;,-&gt;Nicolas_Steno-&gt;Albert_Burgh-&gt;,Steno
409669399,false,,finalized,5,2/7/2014 15:42:55,-&gt;Chongqing-&gt;Shizhu_Tujia_Autonomous_County-&gt;,0.4186,,"Wushan_County,_Chongqing",-&gt;Chongqing-&gt;,-&gt;Chongqing-&gt;Dazu_Rock_Carvings-&gt;,-&gt;Chongqing-&gt;Nanchuan_District-&gt;,-&gt;Chongqing-&gt;Shizhu_Tujia_Autonomous_County-&gt;,-&gt;Sichuan-&gt;Dazu_Rock_Carvings-&gt;,Sichuanese
409669400,false,,finalized,5,2/7/2014 15:27:32,-&gt;A-side_and_B-side-&gt;Stop_the_Clocks-&gt;,0.3686,,Little_by_Little_(Oasis_song),-&gt;A-side_and_B-side-&gt;She_Is_Love-&gt;,-&gt;A-side_and_B-side-&gt;Oasis_(band)-&gt;,-&gt;Record_producer-&gt;A-side_and_B-side-&gt;,-&gt;Record_label-&gt;A-side_and_B-side-&gt;,-&gt;A-side_and_B-side-&gt;Stop_the_Clocks-&gt;,The_Magic_Key_(song)
409669401,false,,finalized,5,2/7/2014 15:16:39,-&gt;Ecuador-&gt;Telecommunications_in_Ecuador-&gt;,0.2055,,Telecommunications_in_Latvia,-&gt;Bolivia-&gt;Telecommunications_in_Bolivia-&gt;,-&gt;Ecuador-&gt;Telecommunications_in_Ecuador-&gt;,-&gt;Andes-&gt;Philippines-&gt;,-&gt;Alessandro_Malaspina-&gt;Philippines-&gt;,-&gt;Ecuador-&gt;Philippines-&gt;,Pineda_(plant)
409669402,false,,finalized,5,2/7/2014 15:02:27,-&gt;FIFA_Women's_World_Cup-&gt;Shannon_Boxx-&gt;,0.8084,,Julianne_Sitch,-&gt;Carmelina_Moscato-&gt;,-&gt;Diana_Matheson-&gt;Erin_McLeod-&gt;,-&gt;Sasha_Andrews-&gt;Erin_McLeod-&gt;,-&gt;Diana_Matheson-&gt;Carmelina_Moscato-&gt;,-&gt;FIFA_Women's_World_Cup-&gt;Shannon_Boxx-&gt;,Sharolta_Nonen
409669403,false,,finalized,5,2/7/2014 15:21:04,-&gt;Netherlands-&gt;Northern_Ireland-&gt;,0.6109,,Camogie,-&gt;Netherlands-&gt;Northern_Ireland-&gt;,-&gt;Association_football-&gt;Over-the-line-&gt;,-&gt;Association_football-&gt;Cycle_polo-&gt;,-&gt;Association_football-&gt;Circle_rules_football-&gt;,-&gt;Association_football-&gt;Royal_Shrovetide_Football-&gt;,Peter_Feteris
409669404,false,,finalized,5,2/7/2014 15:35:48,-&gt;Guanajuato-&gt;,0.8372,,Guanajuato,-&gt;Guanajuato-&gt;,-&gt;Mexico-&gt;Vicente_Fox-&gt;,-&gt;Guanajuato-&gt;San_Luis_de_la_Paz-&gt;,-&gt;Mexico-&gt;Veracruz-&gt;,-&gt;Mexico-&gt;Televisa-&gt;,Centro_de_Investigaciones_en_Optica
409669405,false,,finalized,5,2/7/2014 15:20:35,-&gt;British_Touring_Car_Championship-&gt;Touring_car_racing-&gt;,0.6274,,International_Formula_Master,-&gt;British_Touring_Car_Championship-&gt;Touring_car_racing-&gt;,-&gt;Jim_Clark-&gt;NASCAR-&gt;,-&gt;Oulton_Park-&gt;Formula_Two-&gt;,-&gt;Alain_Menu-&gt;Auto_racing-&gt;,-&gt;Jim_Clark-&gt;Touring_car_racing-&gt;,Jack_Sears
409669406,false,,finalized,5,2/7/2014 15:36:18,-&gt;Oort_cloud-&gt;Planet-&gt;,0.3988,,Solstice,-&gt;Trans-Neptunian_object-&gt;Ecliptic-&gt;,-&gt;Orbital_inclination-&gt;Sun-&gt;,-&gt;Oort_cloud-&gt;Planet-&gt;,-&gt;Great_Comet-&gt;Earth-&gt;,-&gt;Asteroid_belt-&gt;Sun-&gt;,3835_Korolenko
409669407,false,,finalized,5,2/7/2014 15:09:05,-&gt;DJ_Premier-&gt;Jay-Z-&gt;,0.3836,,3_Kings_(Rick_Ross_song),-&gt;Hip_hop_music-&gt;Dr._Dre-&gt;,-&gt;DJ_Premier-&gt;Jay-Z-&gt;,-&gt;Hip_hop_music-&gt;The_Chronic-&gt;,-&gt;XXL_(magazine)-&gt;Dr._Dre-&gt;,-&gt;XXL_(magazine)-&gt;Jay-Z-&gt;,Masters_of_the_Dark_Arts
409669408,false,,finalized,5,2/7/2014 15:37:26,-&gt;Flora_of_Western_Australia-&gt;Western_Australia-&gt;,0.4161,,List_of_mammals_of_Western_Australia,-&gt;Flora_of_Western_Australia-&gt;Western_Australia-&gt;,-&gt;Robert_Brown_(botanist)-&gt;Western_Australia-&gt;,-&gt;Banksia-&gt;Western_Australia-&gt;,-&gt;Western_Australia-&gt;Western_Australia-&gt;,-&gt;Stirling_Range_National_Park-&gt;Western_Australia-&gt;,Banksia_sphaerocarpa_var._sphaerocarpa
409669409,false,,finalized,5,2/7/2014 15:09:51,-&gt;London-&gt;List_of_areas_of_London-&gt;,0.6172,,South_Norwood,-&gt;London-&gt;List_of_areas_of_London-&gt;,-&gt;London-&gt;List_of_churches_in_London-&gt;,-&gt;London-&gt;List_of_districts_in_Bromley-&gt;,-&gt;London-&gt;List_of_districts_in_Ealing-&gt;,-&gt;London-&gt;Feltham-&gt;,Anthony_Small
409669410,false,,finalized,5,2/7/2014 15:04:01,-&gt;Solesino-&gt;,0.5981,,Anguillara_Veneta,-&gt;Solesino-&gt;,-&gt;Battaglia_Terme-&gt;,-&gt;Saletto-&gt;,-&gt;Legnaro-&gt;,-&gt;Teolo-&gt;,Bagnoli_di_Sopra
409669411,false,,finalized,5,2/7/2014 15:41:10,-&gt;Budapest-&gt;History_of_Budapest-&gt;,0.6279,,Hungarian_National_Museum,-&gt;Budapest-&gt;Ethnographic_Museum_(Budapest)-&gt;,-&gt;Budapest-&gt;Buda_Castle-&gt;,-&gt;Hungary-&gt;Buda_Castle-&gt;,-&gt;Budapest-&gt;History_of_Budapest-&gt;,-&gt;Budapest-&gt;Eger-&gt;,Left_Bloc_(Hungary)
409669412,false,,finalized,5,2/7/2014 15:04:31,"-&gt;Embassy_of_Sierra_Leone_in_Washington,_D.C.-&gt;National_Register_of_Historic_Places-&gt;",0.6132,,National_Register_of_Historic_Places_listings_in_Texas,"-&gt;Embassy_of_Sierra_Leone_in_Washington,_D.C.-&gt;National_Register_of_Historic_Places-&gt;",-&gt;San_Francisco-&gt;USS_Pampanito_(SS-383)-&gt;,"-&gt;Embassy_of_Sierra_Leone_in_Washington,_D.C.-&gt;Dupont_Circle-&gt;","-&gt;Embassy_of_Uzbekistan,_Washington,_D.C.-&gt;National_Register_of_Historic_Places_listings_in_Alaska-&gt;",-&gt;San_Francisco-&gt;U.S._Route_101_in_California-&gt;,"Embassy_of_South_Korea,_Washington,_D.C."
409669413,false,,finalized,5,2/7/2014 15:04:31,-&gt;1992_in_music-&gt;1993_in_music-&gt;,0.596,,Geto_Boys,-&gt;1992_in_music-&gt;1993_in_music-&gt;,-&gt;Motown-&gt;What's_Going_On_(song)-&gt;,-&gt;Ice_Cube-&gt;Gathering_of_the_Juggalos-&gt;,-&gt;Ice_Cube-&gt;Priority_Records-&gt;,-&gt;Ice_Cube-&gt;Office_Space-&gt;,Trick-Trick
409669414,false,,finalized,5,2/7/2014 15:16:14,-&gt;United_States_congressional_conference_committee-&gt;,0.5918,,Congressional_Record,-&gt;United_States_congressional_conference_committee-&gt;,-&gt;Dick_Durbin-&gt;,-&gt;United_States_Senate_Committee_on_Veterans'_Affairs-&gt;,-&gt;United_States_Congress-&gt;,-&gt;Lindsey_Graham-&gt;,United_States_Senate_Judiciary_Subcommittee_on_Crime_and_Terrorism
409669415,false,,finalized,5,2/7/2014 15:53:03,-&gt;Marilyn_Manson-&gt;Coma_White-&gt;,0.4269,,Posthuman_Records,-&gt;Rock_Is_Dead_(Marilyn_Manson_song)-&gt;,-&gt;Marilyn_Manson-&gt;Coma_White-&gt;,-&gt;Marilyn_Manson-&gt;Coma_White-&gt;,-&gt;Marilyn_Manson-&gt;Arma-Goddamn-Motherfuckin-Geddon-&gt;,-&gt;Marilyn_Manson-&gt;Antichrist_Superstar-&gt;,Midnight_Club_3:_DUB_Edition_soundtrack
409669416,false,,finalized,5,2/7/2014 15:12:24,-&gt;MTV-&gt;Lil_Wayne-&gt;,0.3504,,Eminem,-&gt;Bravo_Otto-&gt;,-&gt;Bravo_Otto-&gt;Janet_Jackson-&gt;,-&gt;Take_on_Me-&gt;Music_video-&gt;,-&gt;Bravo_Otto-&gt;Ja_Rule-&gt;,-&gt;MTV-&gt;Lil_Wayne-&gt;,List_of_awards_and_nominations_received_by_A-ha
409669417,false,,finalized,5,2/7/2014 15:36:18,-&gt;Michael_Andersson_(rugby_league)-&gt;,1.0,,Rugby_league,-&gt;Michael_Andersson_(rugby_league)-&gt;,-&gt;Jason_Temu-&gt;,-&gt;Anthony_Samuel-&gt;,-&gt;Rob_Jackson-&gt;,-&gt;Steve_Berryman-&gt;,Leroy_Joe
409669418,false,,finalized,5,2/7/2014 15:36:34,-&gt;Dan_Davin-&gt;New_Zealand-&gt;,0.6226,,Immigration_to_New_Zealand,-&gt;Southland_Region-&gt;Time_in_New_Zealand-&gt;,-&gt;Dan_Davin-&gt;New_Zealand-&gt;,-&gt;Ministry_for_Culture_and_Heritage-&gt;New_Zealand-&gt;,-&gt;Dictionary_of_New_Zealand_Biography-&gt;New_Zealand-&gt;,-&gt;Dan_Davin-&gt;New_Zealand-&gt;,Winnie_Davin
409669419,false,,finalized,5,2/7/2014 14:54:24,-&gt;United_Kingdom-&gt;Culture_of_the_United_Kingdom-&gt;,0.423,,London_Stock_Exchange,-&gt;United_Kingdom-&gt;Culture_of_the_United_Kingdom-&gt;,-&gt;United_Kingdom-&gt;British_Airways-&gt;,-&gt;United_Kingdom-&gt;Georgian_era-&gt;,-&gt;United_Kingdom-&gt;Administrative_geography_of_the_United_Kingdom-&gt;,"-&gt;United_Kingdom-&gt;The_Championships,_Wimbledon-&gt;",Wikipedia_categories_named_after_British_politicians
409669420,false,,finalized,5,2/7/2014 15:02:12,-&gt;Cairns-&gt;South_Australia-&gt;,0.7907,,Victoria_(Australia),-&gt;Australian_Rugby_Union-&gt;,-&gt;Australian_Rugby_Union-&gt;Edward_Dunlop-&gt;,-&gt;Cairns-&gt;South_Australia-&gt;,-&gt;Cairns-&gt;Coffs_Harbour-&gt;,"-&gt;Cairns-&gt;Darwin,_Northern_Territory-&gt;",Cairns_and_District_Rugby_Union
409669421,false,,finalized,5,2/7/2014 15:24:42,-&gt;Government_of_Russia-&gt;,0.6,,Flag_of_Russia,-&gt;Government_of_Russia-&gt;,-&gt;Village-&gt;Soviet_Union-&gt;,-&gt;Government_of_Russia-&gt;Human_rights_in_Russia-&gt;,-&gt;Russian_language-&gt;Russian_literature-&gt;,-&gt;Russia-&gt;Demographics_of_Russia-&gt;,Novomalyklinsky_District
409669422,false,,finalized,5,2/7/2014 15:12:38,-&gt;Canada-&gt;Yellowknife-&gt;,0.429,,Nunavut,-&gt;Canada-&gt;,-&gt;French_language-&gt;Yukon-&gt;,-&gt;Canada-&gt;Canada_Day-&gt;,-&gt;Canada-&gt;Yellowknife-&gt;,-&gt;French_language-&gt;,Toyota_Canada_Inc.
409669423,false,,finalized,5,2/7/2014 15:08:53,-&gt;Sergei_Prokofiev-&gt;Pyotr_Ilyich_Tchaikovsky-&gt;,0.4265,,String_Quartet_No._2_(Tchaikovsky),-&gt;Concerto-&gt;Variations_on_a_Rococo_Theme-&gt;,-&gt;Sergei_Prokofiev-&gt;Pyotr_Ilyich_Tchaikovsky-&gt;,-&gt;Opera-&gt;The_Queen_of_Spades_(opera)-&gt;,-&gt;Sergei_Diaghilev-&gt;Pyotr_Ilyich_Tchaikovsky-&gt;,-&gt;Sergei_Prokofiev-&gt;Pyotr_Ilyich_Tchaikovsky-&gt;,Piano_Sonata_No._1_(Prokofiev)
409669424,false,,finalized,5,2/7/2014 15:27:32,-&gt;Governorates_of_Yemen-&gt;Aden-&gt;,0.6122,,Geographic_coordinate_system,-&gt;Manakhah_District-&gt;,-&gt;Governorates_of_Yemen-&gt;Aden-&gt;,-&gt;Al_Haymah_Al_Kharijiyah_District-&gt;,-&gt;Sana'a_Governorate-&gt;,-&gt;Time_zone-&gt;Nova_Scotia-&gt;,"Malikah,_Yemen"
409669425,false,,finalized,5,2/7/2014 15:16:50,-&gt;Jane_Campion-&gt;Top_of_the_Lake-&gt;,0.4,,Rotten_Tomatoes,-&gt;Jane_Campion-&gt;Quentin_Tarantino-&gt;,-&gt;Jane_Campion-&gt;Matt_Damon-&gt;,-&gt;Jane_Campion-&gt;Ben_Affleck-&gt;,-&gt;Jane_Campion-&gt;Top_of_the_Lake-&gt;,-&gt;Jane_Campion-&gt;The_Portrait_of_a_Lady_(film)-&gt;,Films_directed_by_Jane_Campion
409669426,false,,finalized,5,2/7/2014 15:15:47,-&gt;HTTP-&gt;HTTP_compression-&gt;,0.4125,,List_of_HTTP_status_codes,-&gt;Internet-&gt;,-&gt;XML-&gt;XMLHttpRequest-&gt;,-&gt;HTTP-&gt;HTTP_compression-&gt;,-&gt;HTTP-&gt;Do_Not_Track-&gt;,-&gt;HTTP-&gt;HTTP_cookie-&gt;,Application_service_provider
