_unit_id,_golden,_canary,_unit_state,_trusted_judgments,_last_judgment_at,choose_path,choose_path:confidence,end,path_1,path_2,path_3,path_4,path_5,start
414403553,false,,finalized,5,2/15/2014 21:09:18,"-&gt;Method for controlling and supervising etching processes -&gt;Method of controlling dry etching by applying an AC voltage to the -&gt;Variable duty cycle, multiple frequency, plasma reactor -&gt;Independently variably controlled pulsed R.F. plasma chemical vapor",0.4,Method for regulating evaporating rate and layer build up in the ,-&gt;Etching method and apparatus -&gt;Method for end point detection during plasma etching -&gt;,-&gt;Method for controlling and supervising etching processes -&gt;Method of controlling dry etching by applying an AC voltage to the -&gt;Method for fabricating devices with DC bias-controlled reactive ion -&gt;Apparatus for controlling a plasma reaction -&gt;Plasma de,"-&gt;Method for controlling and supervising etching processes -&gt;Method of controlling dry etching by applying an AC voltage to the -&gt;Variable duty cycle, multiple frequency, plasma reactor -&gt;Independently variably controlled pulsed R.F. plasma chemical vapor",-&gt;Method for controlling and supervising etching processes -&gt;Method of controlling dry etching by applying an AC voltage to the -&gt;Method for fabricating devices with DC bias-controlled reactive ion -&gt;Apparatus for controlling a plasma reaction -&gt;End point,-&gt;Method for controlling and supervising etching processes -&gt;Method of controlling dry etching by applying an AC voltage to the -&gt;Method for fabricating devices with DC bias-controlled reactive ion -&gt;Apparatus for controlling a plasma reaction -&gt;End point,Plasma treatment method 
414403554,false,,finalized,5,2/15/2014 21:36:30,"-&gt;Injection device for injection, especially self-administered injection, -&gt;Disposable syringe -&gt;Adjustable dosage syringe -&gt;",0.6,Surgery,-&gt;Medication delivery pen having improved dose delivery features -&gt;Disposable syringe -&gt;Adjustable dosage syringe -&gt;,-&gt;Reusable medication delivery pen -&gt;Disposable syringe -&gt;Adjustable dosage syringe -&gt;,-&gt;Dispensing device -&gt;Disposable syringe -&gt;Adjustable dosage syringe -&gt;,"-&gt;Injection device for injection, especially self-administered injection, -&gt;Disposable syringe -&gt;Adjustable dosage syringe -&gt;",-&gt;Reusable medication delivery pen -&gt;Injection device -&gt;Disposable syringe -&gt;Adjustable dosage syringe -&gt;,Manifold medication injection apparatus and method 
414403555,false,,finalized,5,2/15/2014 21:09:42,-&gt;Electro-optical device -&gt;Plasma display panel with arc-shaped cathodes -&gt;DC Type gas discharge display panels -&gt;,0.6,Electric Lamp and Discharge Devices,-&gt;Electro-optical device -&gt;Plasma display panel with arc-shaped cathodes -&gt;DC Type gas discharge display panels -&gt;,-&gt;Plasma addressed electro-optical device with non-continuous barrier ribs -&gt;Plasma display panel -&gt;Plasma display panel arranged with auxiliary electrode -&gt;,-&gt;Electro-optical device -&gt;Plasma display panel with arc-shaped cathodes -&gt;DC Type gas discharge display panels -&gt;,-&gt;Plasma display panel -&gt;Plasma display panel arranged with auxiliary electrode -&gt;,-&gt;Plasma addressed electro-optical device with non-continuous barrier ribs -&gt;Plasma display panel -&gt;Plasma display panel arranged with auxiliary electrode -&gt;,Method for manufacturing a plasma-addressed display device 
414403556,false,,finalized,6,2/15/2014 21:13:49,-&gt;Solid electrolytes derived by polymerization of vinyl sulfonate -&gt;High power solid state electrochemical laminar cell -&gt;Electrochemical generators for producing current and new materials for -&gt;,0.3333,Chemistry  Electrical Current Producing Apparatus Product and Process,-&gt;Anode coating for lithium cell -&gt;Lithium-iodine battery having coated anode -&gt;,-&gt;Radiation cured solid electrolytes and electrochemical devices employing -&gt;Electrochemical generators for producing current and new materials for -&gt;,-&gt;Solid electrolytes derived by polymerization of vinyl sulfonate -&gt;High power solid state electrochemical laminar cell -&gt;Electrochemical generators for producing current and new materials for -&gt;,-&gt;Anode coating for lithium cell -&gt;Lithium-iodine cell -&gt;Lithium-iodine battery having coated anode -&gt;,-&gt;Electrically-conducting adhesion-promoters -&gt;Device for packaging a lithium battery -&gt;Composite and flexible anodes for lithium cells in non-aqueous medium -&gt;,Method for producing low porosity electrode 
414403557,false,,finalized,5,2/15/2014 21:09:23,-&gt;Optical multiplexing/demultiplexing device with multiple ports -&gt;Multiple-fiber optical component and method for manufacturing of the same -&gt;Optical communication systems using star couplers -&gt;Low loss fused biconical taper optic coupler -&gt;Optical power,0.4,Low loss access coupler for multimode optical fiber distribution systems ,-&gt;Optical multiplexing/demultiplexing device -&gt;In-line single-mode fiber optic multiplexer/demultiplexer -&gt;,"-&gt;Optical multiplexing/demultiplexing device -&gt;In-line single-mode fiber optic multiplexer/demultiplexer -&gt;Method of making a polarization-insensitive, evanescent-wave, fused -&gt;Method for fabricating single-mode and multimode fiber optic access -&gt;",-&gt;Optical multiplexing/demultiplexing device with multiple ports -&gt;Multiple-fiber optical component and method for manufacturing of the same -&gt;Optical communication systems using star couplers -&gt;Low loss fused biconical taper optic coupler -&gt;Optical power,"-&gt;Optical multiplexing/demultiplexing device -&gt;In-line single-mode fiber optic multiplexer/demultiplexer -&gt;Method of making a polarization-insensitive, evanescent-wave, fused -&gt;Optical power distributor and method for manufacturing the same -&gt;",-&gt;Optical multiplexing/demultiplexing device with multiple ports -&gt;Multiple-fiber optical component and method for manufacturing of the same -&gt;Method for manufacturing light waveguide branches and -&gt;Method for fabricating single-mode and multimode fiber o,Waveguide-type coupler/splitter 
414403558,false,,finalized,5,2/15/2014 21:39:02,-&gt;Electrophotographic devices containing overcoated amorphous silicon -&gt;Member for electrostatic photocopying with Si.sub.3 N.sub.4-x (0&lt;x&lt;4) -&gt;Electrophotographic photosensitive member and process for production -&gt;,0.4,Compositions,-&gt;Electrophotographic devices containing overcoated amorphous silicon -&gt;Member for electrostatic photocopying with Si.sub.3 N.sub.4-x (0&lt;x&lt;4) -&gt;Electrophotographic photosensitive member and process for production -&gt;,-&gt;Electrophotographic devices containing overcoated amorphous silicon -&gt;Electrophotographic member -&gt;Electrophotographic photosensitive member and process for production -&gt;,-&gt;Electrophotographic devices containing overcoated amorphous silicon -&gt;Photoconductive member with .alpha.-Si(C) barrier layer -&gt;Layered photoconductive member having barrier of silicon and halogen -&gt;Electrophotographic photosensitive member and process ,-&gt;Electrophotographic devices containing overcoated amorphous silicon -&gt;Photoconductive member with .alpha.-Si(C) barrier layer -&gt;Electrophotographic photosensitive member and process for production -&gt;,-&gt;Amorphous silicon electrophotographic photosensitive materials -&gt;Photoconductive member with .alpha.-Si(C) barrier layer -&gt;Electrophotographic photosensitive member and process for production -&gt;,Photoreceptor for electrophotography 
414403559,false,,finalized,5,2/15/2014 21:11:05,-&gt;Method for error correction in memory system -&gt;Method and device for correcting errors in memories -&gt;Error logging memory system for avoiding miscorrection of triple errors -&gt;,0.4,Error DetectionCorrection and Fault DetectionRecovery,-&gt;Bad data algorithm -&gt;Three module memory system constructed with symbol-wide memory chips and -&gt;Data storage apparatus -&gt;High speed Hamming code circuit and method for the correction of error -&gt;,-&gt;Bad data algorithm -&gt;Error logging memory system for avoiding miscorrection of triple errors -&gt;,-&gt;Error checking and correction circuitry for use with an -&gt;Device for real-time correction of errors in data recorded on a magnetic -&gt;High speed Hamming code circuit and method for the correction of error -&gt;,-&gt;Method for error correction in memory system -&gt;Dynamic memory diagnosis and error correction apparatus -&gt;Error logging memory system for avoiding miscorrection of triple errors -&gt;,-&gt;Method for error correction in memory system -&gt;Method and device for correcting errors in memories -&gt;Error logging memory system for avoiding miscorrection of triple errors -&gt;,Error detection and correction circuit 
414403560,false,,finalized,6,2/15/2014 21:17:19,"-&gt;Travel convenience and security device -&gt;Portable unit with smoke alarm, clock radio, compass, retractable table, -&gt;Modular personal security device -&gt;Combination smoke and burglar alarm -&gt;Portable, self-powered multiple warning device -&gt;Silent awakenin",0.6667,Horology Time Measuring Systems or Devices,"-&gt;Travel convenience and security device -&gt;Self-contained apparatus for emergency lighting incorporating alarm -&gt;Emergency signaling device -&gt;Modular personal security device -&gt;Combination smoke and burglar alarm -&gt;Portable, self-powered multiple warning ","-&gt;Travel convenience and security device -&gt;Portable unit with smoke alarm, clock radio, compass, retractable table, -&gt;Modular personal security device -&gt;Combination smoke and burglar alarm -&gt;Portable, self-powered multiple warning device -&gt;Silent awakenin","-&gt;Portable unit with smoke alarm, clock radio, compass, retractable table, -&gt;Combination electric clock and smoke detector -&gt;Portable, self-powered multiple warning device -&gt;Silent awakening system with means adapted to induce sleep -&gt;","-&gt;Travel convenience and security device -&gt;Self-contained apparatus for emergency lighting incorporating alarm -&gt;Emergency signaling device -&gt;Modular personal security device -&gt;Portable, self-powered multiple warning device -&gt;Silent awakening system with ","-&gt;Infrared detector for detecting motion and fire and an alarm system -&gt;Portable, self-powered multiple warning device -&gt;Silent awakening system with means adapted to induce sleep -&gt;",Clock radio gas detector apparatus and method for alerting residents to 
414403561,false,,finalized,5,2/15/2014 21:10:15,-&gt;Progressively scanned television system with reduced chrominance -&gt;Progressive scan television receiver for non-standard signals -&gt;Television display with doubled horizontal lines -&gt;,0.4,Method for a compatible increase in resolution in television systems ,-&gt;Method and apparatus for generating progressively scanned television -&gt;Progressive scan television system employing a comb filter -&gt;Television display with doubled horizontal lines -&gt;,-&gt;Progressive scan television system with interlaced inter-field sum and -&gt;Television display with doubled horizontal lines -&gt;,-&gt;Progressively scanned television system with reduced chrominance -&gt;Progressive scan television display system employing interpolation in -&gt;,-&gt;Television receiver that includes a frame store using non-interlaced -&gt;Color television signal processing circuit -&gt;Television display with doubled horizontal lines -&gt;,-&gt;Progressively scanned television system with reduced chrominance -&gt;Progressive scan television receiver for non-standard signals -&gt;Television display with doubled horizontal lines -&gt;,Progressive scan system with field-offset sampling 
414403562,false,,finalized,5,2/15/2014 21:11:05,-&gt;Telephone handset construction -&gt;Telephone handset construction -&gt;Fastening arrangement for a handset case halves -&gt;,0.4,Fastening arrangement in a telephone instrument of the one-piece type ,-&gt;Telephone handset construction -&gt;Telephone handset having housings assembled without mechanical fasteners -&gt;Telephone handset comprising an adapter resiliently fixed for a -&gt;Fastening arrangement for a handset case halves -&gt;,-&gt;Hand set -&gt;Fastening arrangement for a handset case halves -&gt;,-&gt;Telephone handset construction -&gt;Telephone handset construction -&gt;Fastening arrangement for a handset case halves -&gt;,-&gt;Telephone handset construction -&gt;Telephone handset for a telephone set -&gt;Fastening arrangement for a handset case halves -&gt;,-&gt;Telephone handset for a telephone set -&gt;Fastening arrangement for a handset case halves -&gt;,Noise cancelling apparatus for a telephone handset 
414403563,false,,finalized,5,2/15/2014 21:10:05,-&gt;Press-packed semiconductor device -&gt;Semiconductor component with a plurality of semiconductor elements -&gt;Semiconductor rectifier housing assembly -&gt;Semiconductor rectifier device with improved cooling arrangement -&gt;,0.4,Electric Power Conversion Systems,-&gt;Press-packed semiconductor device -&gt;Semiconductor component with a plurality of semiconductor elements -&gt;Semiconductor rectifier housing assembly -&gt;Semiconductor rectifier device with improved cooling arrangement -&gt;,-&gt;Press-packed semiconductor device -&gt;Semiconductor unit -&gt;Compression bonded electronic device comprising a plurality of discrete -&gt;Mounting assembly for semiconductive controlled rectifiers -&gt;Semiconductor and heat sink assembly -&gt;,-&gt;Press-packed semiconductor device -&gt;Semiconductor unit -&gt;Compression bonded electronic device comprising a plurality of discrete -&gt;Mounting assembly for semiconductive controlled rectifiers -&gt;High current-rectifier arrangement -&gt;Silicon junction diode r,-&gt;Press-packed semiconductor device -&gt;Semiconductor unit -&gt;Compression bonded electronic device comprising a plurality of discrete -&gt;High current-rectifier arrangement -&gt;Silicon junction diode rectifier power pack -&gt;,-&gt;Press-packed semiconductor device -&gt;Semiconductor rectifier housing assembly -&gt;Semiconductor rectifier device with improved cooling arrangement -&gt;,High power semiconductor switch module 
414403564,false,,finalized,5,2/15/2014 21:10:21,-&gt;Configurable inverter for 120 VAC or 240 VAC output -&gt;Rectifier able to operate with at least two separate ranges of -&gt;Electronically switchable power source -&gt;,0.4,Bridge-doubler rectifier ,-&gt;Configurable inverter for 120 VAC or 240 VAC output -&gt;Power supply unit for arc processing -&gt;,-&gt;Configurable inverter for 120 VAC or 240 VAC output -&gt;Power supply unit for arc processing -&gt;Power supply with automatic input voltage doubling -&gt;Switched mode power supply -&gt;Electronically switchable power source -&gt;,-&gt;Configurable inverter for 120 VAC or 240 VAC output -&gt;Power supply unit for arc processing -&gt;Power supply with automatic input voltage doubling -&gt;Switched mode power supply -&gt;Low/high input voltage power supply -&gt;Electric power unit -&gt;,-&gt;Configurable inverter for 120 VAC or 240 VAC output -&gt;Power supply unit for arc processing -&gt;Power supply with automatic input voltage doubling -&gt;Switched mode power supply -&gt;Low/high input voltage power supply -&gt;Electronically switchable power source -,-&gt;Configurable inverter for 120 VAC or 240 VAC output -&gt;Rectifier able to operate with at least two separate ranges of -&gt;Electronically switchable power source -&gt;,110 volt to 200 volt adaptor 
414403565,false,,finalized,5,2/15/2014 21:09:22,-&gt;Method and apparatus for controlling force feedback interface systems -&gt;Force feedback and textures simulating interface device -&gt;Computer data entry and manipulation apparatus and method -&gt;,0.4,Apparatus and method for controlling a cursor on a computer display ,-&gt;Image control apparatus -&gt;Display control apparatus having a cursor -&gt;,-&gt;Method and apparatus for controlling force feedback interface systems -&gt;Computer interface or control input device for laparoscopic surgical -&gt;Foot-actuated computer game controller serving as a joystick -&gt;Body-mounted video game exercise device -&gt;,-&gt;Method and apparatus for controlling force feedback interface systems -&gt;Force reflecting haptic interface -&gt;Computer data entry and manipulation apparatus and method -&gt;,-&gt;Method and apparatus for controlling force feedback interface systems -&gt;Force feedback and textures simulating interface device -&gt;Computer data entry and manipulation apparatus and method -&gt;,-&gt;Method and apparatus for controlling force feedback interface systems -&gt;Telescopic camera mount with remotely controlled positioning -&gt;Single camera three dimensional head position sensing system -&gt;,Input device and method for interacting with motion pictures 
414403566,false,,finalized,5,2/15/2014 21:09:59,"-&gt;Coated chewing gun products polished with colored wax and method of -&gt;High gloss cellulose tablet coating -&gt;Coatings based on polydextrose for aqueous film coating of -&gt;Easily-swallowed, powder-free and gastric-disintegrable aspirin tablet -&gt;Method of c",0.4,Stock Material or Miscellaneous Articles,"-&gt;Coated chewing gun products polished with colored wax and method of -&gt;Colored medicinal tablet, natural color pigment and method for using the -&gt;","-&gt;Coated chewing gun products polished with colored wax and method of -&gt;High gloss cellulose tablet coating -&gt;Coatings based on polydextrose for aqueous film coating of -&gt;Dry edible film coating composition, method and coating form -&gt;","-&gt;Coated chewing gun products polished with colored wax and method of -&gt;Colored medicinal tablet, natural color pigment and method for using the -&gt;","-&gt;Coated chewing gun products polished with colored wax and method of -&gt;High gloss cellulose tablet coating -&gt;Coatings based on polydextrose for aqueous film coating of -&gt;Easily-swallowed, powder-free and gastric-disintegrable aspirin tablet -&gt;Method of c","-&gt;Coated chewing gun products polished with colored wax and method of -&gt;High gloss cellulose tablet coating -&gt;Dry edible film coating composition, method and coating form -&gt;","Hard coated chewing gum with improved shelf life, with xylitol and "
414403567,false,,finalized,5,2/15/2014 21:09:45,"-&gt;Pedometer for walking, jogging, etc. -&gt;Pedometer -&gt;Runners watch -&gt;",0.4,Bicycle and information-producing assembly carried thereby ,-&gt;Exercise measuring instrument -&gt;Runners watch -&gt;,-&gt;Exercise measuring instrument -&gt;Electronic pedometer -&gt;Electronic music pace-counting shoe -&gt;Runners watch -&gt;,-&gt;Exercise measuring instrument -&gt;Electronic music pace-counting shoe -&gt;Runners watch -&gt;,"-&gt;Pedometer for walking, jogging, etc. -&gt;Pedometer -&gt;Runners watch -&gt;","-&gt;Pedometer for walking, jogging, etc. -&gt;Pedometer -&gt;Method and apparatus for automatic lap counting -&gt;Device for determining the speed, distance traversed, elapsed time and -&gt;Runners watch -&gt;",Pace display device 
414403568,false,,finalized,6,2/15/2014 21:10:05,-&gt;Level converting bus extender with subsystem selection signal decoding -&gt;Programmable controller with expandable I/O interface circuitry -&gt;Programmable controller for using coded I/O data technique -&gt;Expandable programmable controller -&gt;Digital control,0.3333,Error DetectionCorrection and Fault DetectionRecovery,-&gt;Multiple block binary synchronous duplex communications system and its -&gt;,-&gt;Level converting bus extender with subsystem selection signal decoding -&gt;Computer system for processing analog and digital data -&gt;Modular programmable controller -&gt;Microprogrammed programmable controller -&gt;Programmable logic controller -&gt;Electrical Comp,-&gt;Level converting bus extender with subsystem selection signal decoding -&gt;Programmable controller with expandable I/O interface circuitry -&gt;Programmable controller for executing block transfer with remote I/O -&gt;Programmable controller with high density i,-&gt;Level converting bus extender with subsystem selection signal decoding -&gt;Programmable controller with expandable I/O interface circuitry -&gt;Programmable controller for using coded I/O data technique -&gt;Expandable programmable controller -&gt;Digital control ,-&gt;Level converting bus extender with subsystem selection signal decoding -&gt;Computer system for processing analog and digital data -&gt;Modular programmable controller -&gt;Process control system that controls its outputs according to the -&gt;Electrical Computers ,Data transmission method and bus extender 
414403569,false,,finalized,5,2/15/2014 21:10:02,-&gt;Apparatus and method for controlling the fuel supply of a gas-fueled -&gt;Fuel management system for a gaseous fuel internal combustion engine -&gt;Fuel injection apparatus for vehicles -&gt;Gaseous hydrocarbon fuel storage system and power plant for vehicles -&gt;,0.8,Chemistry  Electrical Current Producing Apparatus Product and Process,-&gt;Fuel supply system for an internal combustion engine -&gt;Method for controlling heat of a metal hydride container -&gt;Hydrogen supply system -&gt;,-&gt;Apparatus and process for fast filling with natural gas -&gt;Device for refueling a gaseous fuel tank -&gt;Device for filling a gaseous fuel container -&gt;Gaseous hydrocarbon fuel storage system and power plant for vehicles and -&gt;Self-regenerating system of rem,-&gt;Fuel supply system for an internal combustion engine -&gt;Hydrogen engine system with metal hydride container -&gt;Hydrogen storage cell -&gt;Hydrogen compressor -&gt;Flexible means for storing and recovering hydrogen -&gt;Method of transmitting hydrogen -&gt;,-&gt;Apparatus and method for controlling the fuel supply of a gas-fueled -&gt;Fuel management system for a gaseous fuel internal combustion engine -&gt;Fuel injection apparatus for vehicles -&gt;Gaseous hydrocarbon fuel storage system and power plant for vehicles -&gt;,-&gt;Apparatus and method for controlling the fuel supply of a gas-fueled -&gt;Fuel injection apparatus for vehicles -&gt;Gaseous hydrocarbon fuel storage system and power plant for vehicles -&gt;Self-regenerating system of removing oxygen and water impurities from -,Gas fuel supply piping system 
414403570,false,,finalized,5,2/15/2014 21:09:21,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Fuel control with learning capability for motor vehicle combustion engine -&gt;Fuel control system with calibration learning capability for motor -&gt;,0.6,Air fuel mixture control apparatus for carbureted internal combustion ,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Control system for internal combustion engine -&gt;Fuel control system with calibration learning capability for motor -&gt;,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Electronic apparatus for feed control of air-gasoline mixture in -&gt;Fuel control system with calibration learning capability for motor -&gt;,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Closed loop fuel control with sample-hold operative in response to -&gt;,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Fuel control with learning capability for motor vehicle combustion engine -&gt;Fuel control system with calibration learning capability for motor -&gt;,-&gt;Adaptive air/fuel ratio controller for internal combustion engine -&gt;Fuel control system with calibration learning capability for motor -&gt;,Air-fuel ratio control method and apparatus for an internal combustion 
414403571,false,,finalized,6,2/15/2014 21:12:01,-&gt;Multisurface cleaning composition and method of use -&gt;Hard surface cleaning composition containing polyacrylate copolymers as -&gt;Hard surface cleaning composition -&gt;Light duty hand dishwashing liquid detergent composition -&gt;Light duty liquid detergent -&gt;,0.3333,Cleaning Compositions for Solid Surfaces Auxiliary Compositions Therefor or Processes of Preparing the Compositions,-&gt;Multisurface cleaning composition and method of use -&gt;Reduced residue hard surface cleaner -&gt;Liquid detergent composition containing polymeric surfactant -&gt;Liquid detergent composition containing alkyl sulfate and alkyl -&gt;,-&gt;Multisurface cleaning composition and method of use -&gt;Hard surface cleaning composition containing polyacrylate copolymers as -&gt;Hard surface cleaning composition -&gt;Light duty hand dishwashing liquid detergent composition -&gt;Light duty liquid detergent -&gt;,"-&gt;Multisurface cleaning composition and method of use -&gt;Reduced residue hard surface cleaner -&gt;Liquid detergent composition containing polymeric surfactant -&gt;Liquid dishwashing detergent containing anionic surfactant, suds -&gt;",-&gt;Thickened aqueous cleaning compositions -&gt;Method for cleaning hard surfaces -&gt;Stable liquid detergent compositions -&gt;Liquid cleaning compositions -&gt;,-&gt;Multisurface cleaning composition and method of use -&gt;Liquid crystal detergent composition -&gt;Liquid abrasive cleansing composition containing grease-removal solvent -&gt;Stable liquid detergent suspensions -&gt;Liquid cleaning compositions -&gt;,"Liquid cleaning compositions based on cationic surfactant, nonionic "
414403572,false,,finalized,5,2/15/2014 21:11:02,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating ammonium nitrate-containing waste water -&gt;Process for treating waste water -&gt;Process for treating waste water -&gt;,0.4,Liquid Purification or Separation,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating ammonium nitrate-containing waste water -&gt;Process for treating waste water -&gt;Liquid Purification or Separation-&gt;,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating waste water -&gt;Process of forming catalytic surfaces for wet oxidation reactions -&gt;Liquid Purification or Separation-&gt;,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating waste water -&gt;Process for treating waste water -&gt;Liquid Purification or Separation-&gt;,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating ammonium nitrate-containing waste water -&gt;Process for the elimination of ammonia in coke plant waste waters -&gt;Process for treat,-&gt;Process for the catalytic treatment of wastewater -&gt;Process for treating waste water by wet oxidations -&gt;Process for treating ammonium nitrate-containing waste water -&gt;Process for treating waste water -&gt;Process for treating waste water -&gt;,Processing Waste solidification 
414403573,false,,finalized,6,2/15/2014 21:11:49,-&gt;Programmable logic array -&gt;Integrated logic network with simplified programming -&gt;Electrically programmable logic array -&gt;Insulated gate field-effect transistor read-only memory array -&gt;Semiconductor memory cell -&gt;,0.3333,Static Information Storage and Retrieval,-&gt;Programmable logic array -&gt;Integrated logic network with simplified programming -&gt;Electrically programmable MOS read-only memory with isolated decoders -&gt;Static Information Storage and Retrieval-&gt;,-&gt;Programmable logic array -&gt;Integrated logic network with simplified programming -&gt;Electrically programmable logic array -&gt;Insulated gate field-effect transistor read-only memory array -&gt;Semiconductor memory cell -&gt;,-&gt;Programmable logic array -&gt;Integrated logic network with simplified programming -&gt;Electrically programmable logic array -&gt;Insulated gate field-effect transistor read-only memory array -&gt;,-&gt;Electrically programmable logic array -&gt;Insulated gate field-effect transistor read-only memory array -&gt;Semiconductor memory cell -&gt;,-&gt;Electrically programmable logic array -&gt;Insulated gate field-effect transistor read-only memory array -&gt;,Logic array with programmable element output generation 
414403574,false,,finalized,5,2/15/2014 21:09:59,-&gt;Hybrid bit clock servo -&gt;Flying spot scanner with runout correction -&gt;,0.4,Optics  Measuring and Testing,-&gt;Hybrid bit clock servo -&gt;Facsimile and Static Presentation Processing-&gt;,-&gt;Hybrid bit clock servo -&gt;Apparatus and method for correcting imperfection in a polygon used for -&gt;Method of detecting a synchronizing light beam -&gt;,-&gt;Hybrid bit clock servo -&gt;Flying spot scanner with scan detection -&gt;Flying spot scanner with runout correction -&gt;,-&gt;Hybrid bit clock servo -&gt;Flying spot scanner with scan detection -&gt;,-&gt;Hybrid bit clock servo -&gt;Flying spot scanner with runout correction -&gt;,Temporal pixel clock synchronization system 
414403575,false,,finalized,5,2/15/2014 21:10:00,-&gt;Ultrasonic transducer -&gt;Backing for acoustic transducer array -&gt;Lead attachment for an acoustic transducer -&gt;Acoustic electric transducer with slotted base -&gt;Front surface matched piezoelectric ultrasonic transducer array with -&gt;,0.6,Broadband electroacoustic converter ,-&gt;Ultrasonic transducer -&gt;Backing for acoustic transducer array -&gt;Broad band acoustic transducer -&gt;Electro-acoustic transducer element -&gt;Piezoelectric resonator with acoustic reflectors -&gt;,-&gt;Ultrasonic transducer -&gt;Backing for acoustic transducer array -&gt;Transducer acoustic lens -&gt;Coupling for a focused ultrasonic transducer -&gt;,-&gt;Ultrasonic transducer -&gt;Backing for acoustic transducer array -&gt;Lead attachment for an acoustic transducer -&gt;Acoustic electric transducer with slotted base -&gt;Front surface matched piezoelectric ultrasonic transducer array with -&gt;,-&gt;Ultrasonic transducer -&gt;Backing for acoustic transducer array -&gt;Acoustic electric transducer with slotted base -&gt;Front surface matched piezoelectric ultrasonic transducer array with -&gt;,-&gt;Ultrasonic transducer -&gt;Backing for acoustic transducer array -&gt;Transducer acoustic lens -&gt;Acoustic electric transducer with slotted base -&gt;Front surface matched piezoelectric ultrasonic transducer array with -&gt;,Thin film resonant chemical sensor with resonant acoustic isolator 
414403576,false,,finalized,5,2/15/2014 21:10:49,-&gt;Versatile tandem belt -&gt;Motorcycle safety belt -&gt;Motorcycle safety belt -&gt;,0.4,Apparel,-&gt;Versatile tandem belt -&gt;Motorcycle safety belt -&gt;Motorcycle safety belt -&gt;,-&gt;Motorcycle safety belt -&gt;Support and guide strap -&gt;,-&gt;Motorcycle safety belt -&gt;Safety garment -&gt;,-&gt;Motorcycle safety belt -&gt;Apparel-&gt;,-&gt;Versatile tandem belt -&gt;Motorcycle safety belt -&gt;Support and guide strap -&gt;,Safety belt apparatus 
414403577,false,,finalized,5,2/15/2014 21:10:52,-&gt;Apparatus for minimizing the reverse bias breakdown of emitter base -&gt;Semiconductor circuit having buffer function -&gt;Bi-MOS logic circuit having a totem pole type output buffer section -&gt;BICMOS logical circuits -&gt;,0.4,TTL compatible merged bipolar/CMOS output buffer circuits ,"-&gt;Interface circuits including driver circuits with switching noise -&gt;High speed CMOS backpanel transceiver -&gt;Full-level, fast CMOS output buffer -&gt;BiCMOS logic circuit with additional drive to the pull-down bipolar -&gt;BICMOS logical circuits -&gt;",-&gt;Apparatus for minimizing the reverse bias breakdown of emitter base -&gt;Semiconductor circuit having buffer function -&gt;Bi-MOS logic circuit having a totem pole type output buffer section -&gt;,-&gt;Apparatus for minimizing the reverse bias breakdown of emitter base -&gt;Semiconductor circuit having buffer function -&gt;Bi-MOS logic circuit having a totem pole type output buffer section -&gt;BICMOS logical circuits -&gt;,-&gt;Apparatus for minimizing the reverse bias breakdown of emitter base -&gt;BiMOS logical circuit -&gt;BICMOS logical circuits -&gt;,"-&gt;Interface circuits including driver circuits with switching noise -&gt;Full-level, fast CMOS output buffer -&gt;BiCMOS logic circuit with additional drive to the pull-down bipolar -&gt;BICMOS logical circuits -&gt;",Output buffer circuit having output bouncing controlled circuits 
414403578,false,,finalized,5,2/15/2014 21:10:21,-&gt;Voltage compensating drive circuit for a thermal printer -&gt;Incremental Printing of Symbolic Information-&gt;,0.4,Incremental Printing of Symbolic Information,-&gt;Voltage compensating drive circuit for a thermal printer -&gt;Incremental Printing of Symbolic Information-&gt;,-&gt;Voltage compensating drive circuit for a thermal printer -&gt;Method and apparatus for enhancing and maintaining character quality in -&gt;,-&gt;Thermal recording head drive device -&gt;Method and apparatus for controlling the area of a thermal print medium -&gt;Method for controlling voltage and providing temperature compensation in -&gt;,-&gt;Printing head driving apparatus -&gt;Thermal printer -&gt;Thermal recording apparatus -&gt;Method and apparatus for enhancing and maintaining character quality in -&gt;,-&gt;Printing head driving apparatus -&gt;Thermal printer -&gt;Method and apparatus for enhancing and maintaining character quality in -&gt;,Thermal head temperature control device 
414403579,false,,finalized,5,2/15/2014 21:10:13,-&gt;Forceps -&gt;Tweezer forceps -&gt;Disposable forceps -&gt;,0.6,Surgery,-&gt;Disposable forceps -&gt;Surgery-&gt;,-&gt;Forceps -&gt;Tweezer forceps -&gt;Disposable forceps -&gt;,-&gt;Skin approximator -&gt;Surgery-&gt;,-&gt;Forceps -&gt;Tweezer forceps -&gt;Disposable forceps -&gt;Surgery-&gt;,-&gt;Surgery-&gt;,Needle holder for surgery 
